what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1500441517074
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.open.file.from.source",1500441517098
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1500441518761
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1500441644057
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500441646887
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500441671758
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1500441674015
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500441683905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500441684122
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500441684265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500441684377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500441684706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500441727786
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1500441746196
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500441762250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500441763803
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1500441765402
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500441765792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500441766008
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500441766916
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500441789239
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500441829399
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500441829615
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500441830115
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500441830145
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1500441834235
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1500441841242
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1500441842793
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500441848049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500441849264
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1500441851473
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500441852327
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500441852560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500441853279
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500441876166
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1500441891955
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500441896435
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500441897626
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1500441908004
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1500441915538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500441922375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500441931913
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500441943400
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500441961017
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1500442002901
activated,editor,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.core.dtdsource.source",1500442005138
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1500442006588
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1500442045145
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500442050254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500442051770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500442059823
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500442069679
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1500442071200
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500442072118
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500442072342
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500442072534
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500442072726
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500442072886
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500442073038
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500442073206
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500442073366
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500442084126
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500442084350
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500442085185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500442106953
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500442108998
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500442115804
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500442124666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500442134330
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1500442166142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500442168261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500442169541
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1500442185071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500442188125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500442189215
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500442248620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500442248836
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1500442250186
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1500442257339
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1500442265262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1500442282238
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500442284577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500442286723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500442468529
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500442526813
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500442569050
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500442572562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500442607086
started,bundle,org.eclipse.wst.jsdt.debug.core,2.0.101.v201201112313,"org.eclipse.wst.jsdt.debug.core",1500442608527
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500442608650
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1500442608936
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1500442608938
